Category,Value
Type,Distribution
Daily Driving Distance,52.48478891229876
Annual Kilometers Driven,11546.653560705727
Public Fast Charging Ratio,0.0
Daily Range,169.2515687944683
Daily Battery Capacity,144.0
Daily Time,7.5181818181818185
Charger Cost per km,2.6376628270470843
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,48.68896404003991
Road Tax per km,0.18715379210423982
Truck Financing Cost per km,9.657671452495013
Battery Financing Cost per km,3.96598591550537
Total Cost per km,66.78108875657969
Total Cost per month,64258.17468991384
Total Cost per year,771098.096278966
TCO,3659119.3659660085
TCO per km,45.271241164976544
Battery Replacements,0.0
Battery Replacement Cost,360000.0
TCO_financing_frac,0.23168865952889023
TCO_maintenance_frac,0.01666622113321971
TCO_driver_frac,0.8280214708558039
TCO_battery_frac,0.0
TCO_Charging_frac,0.044857012194326695
TCO_diesel_frac,0.0
TCO_electricity_frac,0.014469077853402025
TCO_residual_frac,-0.13570244156564254
