Category,Value
Type,Distribution
Daily Driving Distance,51.55040690914494
Annual Kilometers Driven,11341.089520011887
Public Fast Charging Ratio,0.0
Daily Range,169.2515687944683
Daily Battery Capacity,144.0
Daily Time,7.404545454545454
Charger Cost per km,2.6376628270470843
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,48.822214040632986
Road Tax per km,0.19054606668846177
Truck Financing Cost per km,9.832722532372772
Battery Financing Cost per km,4.03787178579037
Total Cost per km,67.16127570733553
Total Cost per month,63473.50333959099
Total Cost per year,761682.0400750919
TCO,3607749.8709605183
TCO per km,45.444737721116695
Battery Replacements,0.0
Battery Replacement Cost,360000.0
TCO_financing_frac,0.23498759373003797
TCO_maintenance_frac,0.01660259370096939
TCO_driver_frac,0.8271177380595843
TCO_battery_frac,0.0
TCO_Charging_frac,0.04468575942613575
TCO_diesel_frac,0.0
TCO_electricity_frac,0.01441383856049435
TCO_residual_frac,-0.13780752347722203
