Category,Value
Type,Distribution
Daily Driving Distance,51.40672028291931
Annual Kilometers Driven,11309.478462242248
Public Fast Charging Ratio,0.0
Daily Range,169.2515687944683
Daily Battery Capacity,144.0
Daily Time,7.409090909090909
Charger Cost per km,2.6376628270470843
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,48.98873116472208
Road Tax per km,0.1910786608962297
Truck Financing Cost per km,9.860205918193026
Battery Financing Cost per km,4.049158017840163
Total Cost per km,67.36656244929466
Total Cost per month,63490.057257966284
Total Cost per year,761880.6870955954
TCO,3608724.528747979
TCO per km,45.584071560556715
Battery Replacements,0.0
Battery Replacement Cost,360000.0
TCO_financing_frac,0.2349241274038163
TCO_maintenance_frac,0.016551845642583565
TCO_driver_frac,0.8274019555760235
TCO_battery_frac,0.0
TCO_Charging_frac,0.04454917139843259
TCO_diesel_frac,0.0
TCO_electricity_frac,0.014369780726278418
TCO_residual_frac,-0.13779688074713442
