Category,Value
Type,Distribution
Daily Driving Distance,52.02200802524778
Annual Kilometers Driven,11444.84176555451
Public Fast Charging Ratio,0.0
Daily Range,169.2515687944683
Daily Battery Capacity,144.0
Daily Time,7.4409090909090905
Charger Cost per km,2.6376628270470843
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,48.61721213784218
Road Tax per km,0.18881868742859792
Truck Financing Cost per km,9.743584817459
Battery Financing Cost per km,4.001266800455419
Total Cost per km,66.83053110429599
Total Cost per month,63738.73779971971
Total Cost per year,764864.8535966366
TCO,3625217.74821668
TCO per km,45.25080034779737
Battery Replacements,0.0
Battery Replacement Cost,360000.0
TCO_financing_frac,0.23385532120764502
TCO_maintenance_frac,0.016673749644906425
TCO_driver_frac,0.8271747179792721
TCO_battery_frac,0.0
TCO_Charging_frac,0.04487727512842776
TCO_diesel_frac,0.0
TCO_electricity_frac,0.014475613865425663
TCO_residual_frac,-0.13705667782567688
