Category,Value
Type,Distribution
Daily Driving Distance,52.08117133914702
Annual Kilometers Driven,11457.857694612345
Public Fast Charging Ratio,0.0
Daily Range,169.2515687944683
Daily Battery Capacity,144.0
Daily Time,7.513636363636364
Charger Cost per km,2.6376628270470843
Maintenance Cost per km,0.98
Driver Cost per km,49.03662752454959
Road Tax per km,0.1886041926507897
Truck Financing Cost per km,9.732516272872985
Battery Financing Cost per km,3.9967214302645595
Total Cost per km,67.23433257622652
Total Cost per month,64196.78457088687
Total Cost per year,770361.4148506424
TCO,3654879.7952717273
TCO per km,45.569224104112365
Battery Replacements,0.0
Battery Replacement Cost,360000.0
TCO_financing_frac,0.23195741267705305
TCO_maintenance_frac,0.0165572385982918
TCO_driver_frac,0.8284807571219699
TCO_battery_frac,0.0
TCO_Charging_frac,0.04456368649924842
TCO_diesel_frac,0.0
TCO_electricity_frac,0.014374462717197571
TCO_residual_frac,-0.1359335576137606
