Category,Value
Type,Distribution
Daily Driving Distance,51.54864848544719
Annual Kilometers Driven,11340.702666798381
Public Fast Charging Ratio,0.0
Daily Range,169.2515687944683
Daily Battery Capacity,144.0
Daily Time,7.4363636363636365
Charger Cost per km,2.6376628270470843
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,49.03368127514687
Road Tax per km,0.1905525665818445
Truck Financing Cost per km,9.833057945479078
Battery Financing Cost per km,4.038009525375116
Total Cost per km,67.37321609454045
Total Cost per month,63671.63428617821
Total Cost per year,764059.6114341385
TCO,3620562.11737851
TCO per km,45.60768188903764
Battery Replacements,0.0
Battery Replacement Cost,360000.0
TCO_financing_frac,0.23415603253637998
TCO_maintenance_frac,0.016543277030972525
TCO_driver_frac,0.8277324216154743
TCO_battery_frac,0.0
TCO_Charging_frac,0.04452610904299806
TCO_diesel_frac,0.0
TCO_electricity_frac,0.014362341732909454
TCO_residual_frac,-0.13732018195873444
