Category,Value
Type,Distribution
Daily Driving Distance,52.196470783827046
Annual Kilometers Driven,11483.22357244195
Public Fast Charging Ratio,0.0
Daily Range,169.2515687944683
Daily Battery Capacity,144.0
Daily Time,7.513636363636364
Charger Cost per km,2.6376628270470843
Maintenance Cost per km,0.98
Driver Cost per km,48.92830801869683
Road Tax per km,0.18818757523680743
Truck Financing Cost per km,9.711017621627981
Battery Financing Cost per km,3.987892868591133
Total Cost per km,67.09568585745534
Total Cost per month,64206.23012062426
Total Cost per year,770474.7614474911
TCO,3655567.607086064
TCO per km,45.477120651268905
Battery Replacements,0.0
Battery Replacement Cost,360000.0
TCO_financing_frac,0.23191376882580736
TCO_maintenance_frac,0.01659077147861968
TCO_driver_frac,0.8283248746670552
TCO_battery_frac,0.0
TCO_Charging_frac,0.04465394000121237
TCO_diesel_frac,0.0
TCO_electricity_frac,0.014403574886791063
TCO_residual_frac,-0.13588692985948572
