Category,Value
Type,Distribution
Daily Driving Distance,52.267482301534926
Annual Kilometers Driven,11498.846106337684
Public Fast Charging Ratio,0.0
Daily Range,169.2515687944683
Daily Battery Capacity,144.0
Daily Time,7.536363636363636
Charger Cost per km,2.6376628270470843
Maintenance Cost per km,0.98
Driver Cost per km,49.009630600186256
Road Tax per km,0.18793190029814794
Truck Financing Cost per km,9.697824062852346
Battery Financing Cost per km,3.982474847431794
Total Cost per km,67.1583968590098
Total Cost per month,64353.672519175474
Total Cost per year,772244.0702301057
TCO,3665150.318759542
TCO per km,45.53438647999229
Battery Replacements,0.0
Battery Replacement Cost,360000.0
TCO_financing_frac,0.2313074191303003
TCO_maintenance_frac,0.016569906274291057
TCO_driver_frac,0.8286581485537893
TCO_battery_frac,0.0
TCO_Charging_frac,0.04459778145648141
TCO_diesel_frac,0.0
TCO_electricity_frac,0.014385460386602647
TCO_residual_frac,-0.1355187158014647
