Category,Value
Type,Distribution
Daily Driving Distance,51.75308985857944
Annual Kilometers Driven,11385.679768887478
Public Fast Charging Ratio,0.0
Daily Range,169.2515687944683
Daily Battery Capacity,144.0
Daily Time,7.445454545454545
Charger Cost per km,2.6376628270470843
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,48.8996890217651
Road Tax per km,0.1897998225723115
Truck Financing Cost per km,9.794214199647552
Battery Financing Cost per km,4.022058087222444
Total Cost per km,67.18442865717448
Total Cost per month,63745.032512187965
Total Cost per year,764940.3901462556
TCO,3625445.347140731
TCO per km,45.488787177426
Battery Replacements,0.0
Battery Replacement Cost,360000.0
TCO_financing_frac,0.23384064019210235
TCO_maintenance_frac,0.016586516437291216
TCO_driver_frac,0.8276280568754446
TCO_battery_frac,0.0
TCO_Charging_frac,0.044642487588620904
TCO_diesel_frac,0.0
TCO_electricity_frac,0.01439988079658556
TCO_residual_frac,-0.13709758189004453
