Category,Value
Type,Long Range Traffic
Daily Driving Distance,237.8889679950703
Annual Kilometers Driven,52335.572958915465
Public Fast Charging Ratio,0.0
Daily Range,396.6350761438378
Daily Battery Capacity,440.0
Daily Time,7.418181818181818
Charger Cost per km,1.1255398180333303
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,10.599230478196244
Road Tax per km,0.04129122655629338
Truck Financing Cost per km,0.4236014691042122
Battery Financing Cost per km,2.673625068014913
Total Cost per km,16.91132887800235
Total Cost per month,73755.34052724217
Total Cost per year,885064.086326906
TCO,4189082.1393236294
TCO per km,11.43467572405197
Battery Replacements,0.0
Battery Replacement Cost,1100000.0
TCO_financing_frac,0.2085367420219781
TCO_maintenance_frac,0.06598355164928583
TCO_driver_frac,0.713647828266068
TCO_battery_frac,0.0
TCO_Charging_frac,0.07578277011890822
TCO_diesel_frac,0.0
TCO_electricity_frac,0.07469149822919595
TCO_residual_frac,-0.1386423902854362
