Category,Value
Type,Long Range Traffic
Daily Driving Distance,235.88387580744939
Annual Kilometers Driven,51894.45267763887
Public Fast Charging Ratio,0.0
Daily Range,396.6350761438378
Daily Battery Capacity,440.0
Daily Time,7.331818181818182
Charger Cost per km,1.1255398180333303
Maintenance Cost per km,0.9799999999999998
Driver Cost per km,10.564880670496843
Road Tax per km,0.041642215853471505
Truck Financing Cost per km,0.42720222389704476
Battery Financing Cost per km,2.6963517792755
Total Cost per km,16.903306536356368
Total Cost per month,73098.9867622141
Total Cost per year,877187.8411465692
TCO,4145244.577849184
TCO per km,11.41119650137027
Battery Replacements,0.0
Battery Replacement Cost,1100000.0
TCO_financing_frac,0.21074209856400689
TCO_maintenance_frac,0.06611931677280437
TCO_driver_frac,0.7127986650198559
TCO_battery_frac,0.0
TCO_Charging_frac,0.07593869772341875
TCO_diesel_frac,0.0
TCO_electricity_frac,0.07484518047620155
TCO_residual_frac,-0.1404439585562876
