Category,Value
Type,Long Range Traffic
Daily Driving Distance,238.47355516771512
Annual Kilometers Driven,52464.182136897325
Public Fast Charging Ratio,0.0
Daily Range,396.6350761438378
Daily Battery Capacity,440.0
Daily Time,7.4409090909090905
Charger Cost per km,1.1255398180333303
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,10.605641360197248
Road Tax per km,0.04119000643832012
Truck Financing Cost per km,0.42256306472022226
Battery Financing Cost per km,2.667071020887449
Total Cost per km,16.9101473084919
Total Cost per month,73931.42069620693
Total Cost per year,887177.0483544831
TCO,4200874.8055143505
TCO per km,11.438755885880404
Battery Replacements,0.0
Battery Replacement Cost,1100000.0
TCO_financing_frac,0.20795133914733457
TCO_maintenance_frac,0.06596001556097084
TCO_driver_frac,0.7138247644415168
TCO_battery_frac,0.0
TCO_Charging_frac,0.07575573868568444
TCO_diesel_frac,0.0
TCO_electricity_frac,0.0746648560486106
TCO_residual_frac,-0.13815671388411738
