Category,Value
Type,Long Range Traffic
Daily Driving Distance,238.41775945513777
Annual Kilometers Driven,52451.90708013031
Public Fast Charging Ratio,0.0
Daily Range,396.6350761438378
Daily Battery Capacity,440.0
Daily Time,7.4409090909090905
Charger Cost per km,1.1255398180333303
Maintenance Cost per km,0.98
Driver Cost per km,10.608123345257356
Road Tax per km,0.041199645928958493
Truck Financing Cost per km,0.4226619550350999
Battery Financing Cost per km,2.6676951821430737
Total Cost per km,16.91335234512251
Total Cost per month,73928.13213498917
Total Cost per year,887137.58561987
TCO,4200623.44570215
TCO per km,11.440748241145647
Battery Replacements,0.0
Battery Replacement Cost,1100000.0
TCO_financing_frac,0.20796378268345023
TCO_maintenance_frac,0.06594852891853029
TCO_driver_frac,0.7138674787816743
TCO_battery_frac,0.0
TCO_Charging_frac,0.07574254616176367
TCO_diesel_frac,0.0
TCO_electricity_frac,0.07465185349703428
TCO_residual_frac,-0.13817419004245302
