Category,Value
Type,Long Range Traffic
Daily Driving Distance,237.73437943023885
Annual Kilometers Driven,52301.56347465255
Public Fast Charging Ratio,0.0
Daily Range,396.6350761438378
Daily Battery Capacity,440.0
Daily Time,7.409090909090909
Charger Cost per km,1.1255398180333303
Maintenance Cost per km,0.98
Driver Cost per km,10.593125007983915
Road Tax per km,0.04131807648632355
Truck Financing Cost per km,0.42387691913935754
Battery Financing Cost per km,2.675363612785562
Total Cost per km,16.907237402595815
Total Cost per month,73689.57918274039
Total Cost per year,884274.9501928847
TCO,4184722.0770877353
TCO per km,11.430202079402248
Battery Replacements,0.0
Battery Replacement Cost,1100000.0
TCO_financing_frac,0.20875401646862887
TCO_maintenance_frac,0.06600937682374514
TCO_driver_frac,0.7135158983602535
TCO_battery_frac,0.0
TCO_Charging_frac,0.07581243059050168
TCO_diesel_frac,0.0
TCO_electricity_frac,0.07472073158999847
TCO_residual_frac,-0.13881245383312768
