Category,Value
Type,Long Range Traffic
Daily Driving Distance,237.8875529580409
Annual Kilometers Driven,52335.261650769
Public Fast Charging Ratio,0.0
Daily Range,396.6350761438378
Daily Battery Capacity,440.0
Daily Time,7.413636363636364
Charger Cost per km,1.1255398180333303
Maintenance Cost per km,0.98
Driver Cost per km,10.59279886091587
Road Tax per km,0.04129147217071851
Truck Financing Cost per km,0.42360398883152467
Battery Financing Cost per km,2.673640971656894
Total Cost per km,16.904915684091268
Total Cost per month,73726.93212592544
Total Cost per year,884723.1855111052
TCO,4187243.945099186
TCO per km,11.42972610769304
Battery Replacements,0.0
Battery Replacement Cost,1100000.0
TCO_financing_frac,0.2086282893595097
TCO_maintenance_frac,0.06601212567315888
TCO_driver_frac,0.7135236424870129
TCO_battery_frac,0.0
TCO_Charging_frac,0.07581558767159244
TCO_diesel_frac,0.0
TCO_electricity_frac,0.07472384320912152
TCO_residual_frac,-0.1387034884003954
