Category,Value
Type,Long Range Traffic
Daily Driving Distance,238.39803173987767
Annual Kilometers Driven,52447.56698277309
Public Fast Charging Ratio,0.0
Daily Range,396.6350761438378
Daily Battery Capacity,440.0
Daily Time,7.422727272727273
Charger Cost per km,1.1255398180333303
Maintenance Cost per km,0.9799999999999998
Driver Cost per km,10.583078147024699
Road Tax per km,0.041203055247725814
Truck Financing Cost per km,0.4226969308049892
Battery Financing Cost per km,2.667915937031736
Total Cost per km,16.888562877548402
Total Cost per month,73813.66939691624
Total Cost per year,885764.0327629949
TCO,4193207.294418377
TCO per km,11.421494798511752
Battery Replacements,0.0
Battery Replacement Cost,1100000.0
TCO_financing_frac,0.2083315896544958
TCO_maintenance_frac,0.06605969967513632
TCO_driver_frac,0.7133826163581122
TCO_battery_frac,0.0
TCO_Charging_frac,0.07587022688947898
TCO_diesel_frac,0.0
TCO_electricity_frac,0.0747776956222705
TCO_residual_frac,-0.13842182819949372
