Category,Value
Type,Long Range Traffic
Daily Driving Distance,238.09202260172987
Annual Kilometers Driven,52380.24497238057
Public Fast Charging Ratio,0.0
Daily Range,396.6350761438378
Daily Battery Capacity,440.0
Daily Time,7.4409090909090905
Charger Cost per km,1.1255398180333303
Maintenance Cost per km,0.9799999999999998
Driver Cost per km,10.622636459478016
Road Tax per km,0.04125601171089344
Truck Financing Cost per km,0.42324020446061156
Battery Financing Cost per km,2.6713448912974886
Total Cost per km,16.9320934179231
Total Cost per month,73908.93342717037
Total Cost per year,886907.2011260445
TCO,4199155.999507691
TCO per km,11.452398300493009
Battery Replacements,0.0
Battery Replacement Cost,1100000.0
TCO_financing_frac,0.20803645815955066
TCO_maintenance_frac,0.06588144216031483
TCO_driver_frac,0.7141169484644415
TCO_battery_frac,0.0
TCO_Charging_frac,0.07566549634785116
TCO_diesel_frac,0.0
TCO_electricity_frac,0.07457591320044213
TCO_residual_frac,-0.13827625833260052
