Category,Value
Type,Long Range Traffic
Daily Driving Distance,237.6246583715451
Annual Kilometers Driven,52277.42484173992
Public Fast Charging Ratio,0.0
Daily Range,396.6350761438378
Daily Battery Capacity,440.0
Daily Time,7.390909090909091
Charger Cost per km,1.1255398180333303
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,10.572008886687263
Road Tax per km,0.04133715473824545
Truck Financing Cost per km,0.4240726405120574
Battery Financing Cost per km,2.676598937982859
Total Cost per km,16.88755232786916
Total Cost per month,73569.8122984275
Total Cost per year,882837.74758113
TCO,4176900.504342189
TCO per km,11.414106066916675
Battery Replacements,0.0
Battery Replacement Cost,1100000.0
TCO_financing_frac,0.20914492468490956
TCO_maintenance_frac,0.0661024623222757
TCO_driver_frac,0.713097774594907
TCO_battery_frac,0.0
TCO_Charging_frac,0.07591934021813192
TCO_diesel_frac,0.0
TCO_electricity_frac,0.07482610171899085
TCO_residual_frac,-0.13909060353921507
