Category,Value
Type,Long Range Traffic
Daily Driving Distance,237.7249577937448
Annual Kilometers Driven,52299.490714623855
Public Fast Charging Ratio,0.0
Daily Range,396.6350761438378
Daily Battery Capacity,440.0
Daily Time,7.390909090909091
Charger Cost per km,1.1255398180333303
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,10.567548411049088
Road Tax per km,0.041319714025355635
Truck Financing Cost per km,0.4238937184451074
Battery Financing Cost per km,2.675469644157627
Total Cost per km,16.881783636338803
Total Cost per month,73575.72387791585
Total Cost per year,882908.6865349902
TCO,4177352.3546226188
TCO per km,11.410524537327467
Battery Replacements,0.0
Battery Replacement Cost,1100000.0
TCO_financing_frac,0.2091223021755192
TCO_maintenance_frac,0.06612321052924483
TCO_driver_frac,0.7130206411854957
TCO_battery_frac,0.0
TCO_Charging_frac,0.07594316974169982
TCO_diesel_frac,0.0
TCO_electricity_frac,0.07484958809741936
TCO_residual_frac,-0.1390589117293788
