Category,Value
Type,Long Range Traffic
Daily Driving Distance,238.06024206570598
Annual Kilometers Driven,52373.25325445532
Public Fast Charging Ratio,0.0
Daily Range,396.6350761438378
Daily Battery Capacity,440.0
Daily Time,7.377272727272727
Charger Cost per km,1.1255398180333303
Maintenance Cost per km,0.98
Driver Cost per km,10.533195204043798
Road Tax per km,0.041261519300716094
Truck Financing Cost per km,0.4232967061277858
Battery Financing Cost per km,2.6717015101592247
Total Cost per km,16.843065283017786
Total Cost per month,73510.5103040679
Total Cost per year,882126.1236488147
TCO,4173367.3553984314
TCO per km,11.383584166308644
Battery Replacements,0.0
Battery Replacement Cost,1100000.0
TCO_financing_frac,0.20932198558245718
TCO_maintenance_frac,0.06627969760735561
TCO_driver_frac,0.7123846866972157
TCO_battery_frac,0.0
TCO_Charging_frac,0.07612289671866039
TCO_diesel_frac,0.0
TCO_electricity_frac,0.07502672700591169
TCO_residual_frac,-0.13913599361160042
