Category,Value
Type,Regional Distribution
Daily Driving Distance,110.27946012785502
Annual Kilometers Driven,24261.481228128105
Public Fast Charging Ratio,0.0
Daily Range,235.07162332565045
Daily Battery Capacity,200.0
Daily Time,7.390909090909091
Charger Cost per km,1.8991172354739005
Maintenance Cost per km,0.98
Driver Cost per km,22.780035349170713
Road Tax per km,0.08907123104646204
Truck Financing Cost per km,4.596330513233114
Battery Financing Cost per km,2.621546072374287
Total Cost per km,33.72783369174432
Total Cost per month,68190.60033147346
Total Cost per year,818287.2039776815
TCO,3864685.3602753417
TCO per km,22.75615010557046
Battery Replacements,0.0
Battery Replacement Cost,500000.0
TCO_financing_frac,0.24419913866148446
TCO_maintenance_frac,0.03315589468036268
TCO_driver_frac,0.7707065845429011
TCO_battery_frac,0.0
TCO_Charging_frac,0.0642519704541165
TCO_diesel_frac,0.0
TCO_electricity_frac,0.028784882763444198
TCO_residual_frac,-0.14109847110230886
