Category,Value
Type,Regional Distribution
Daily Driving Distance,110.09041476255904
Annual Kilometers Driven,24219.89124776299
Public Fast Charging Ratio,0.0
Daily Range,235.07162332565045
Daily Battery Capacity,200.0
Daily Time,7.4
Charger Cost per km,1.8991172354739005
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,22.84722067243425
Road Tax per km,0.08922418263127402
Truck Financing Cost per km,4.604223252875973
Battery Financing Cost per km,2.6260477461663343
Total Cost per km,33.807413428442764
Total Cost per month,68234.32305042048
Total Cost per year,818811.8766050459
TCO,3867387.6941579557
TCO per km,22.81116585770418
Battery Replacements,0.0
Battery Replacement Cost,500000.0
TCO_financing_frac,0.2440285047197395
TCO_maintenance_frac,0.03307592960997192
TCO_driver_frac,0.7711153701478884
TCO_battery_frac,0.0
TCO_Charging_frac,0.06409700816491755
TCO_diesel_frac,0.0
TCO_electricity_frac,0.02871545965788307
TCO_residual_frac,-0.14103227230040039
