Category,Value
Type,Regional Distribution
Daily Driving Distance,110.78969571859754
Annual Kilometers Driven,24373.73305809146
Public Fast Charging Ratio,0.0
Daily Range,235.07162332565045
Daily Battery Capacity,200.0
Daily Time,7.431818181818182
Charger Cost per km,2.749921756966208
Maintenance Cost per km,0.9799999999999998
Driver Cost per km,22.800631264627295
Road Tax per km,0.08866101859938944
Truck Financing Cost per km,4.575162376616653
Battery Financing Cost per km,2.6094726922623486
Total Cost per km,33.7151880904725
Total Cost per month,68480.41621004343
Total Cost per year,821764.9945205211
TCO,3883766.294415042
TCO per km,22.76318342465881
Battery Replacements,0.0
Battery Replacement Cost,500000.0
