Category,Value
Type,Regional Distribution (diesel)
Daily Driving Distance,109.46247623292524
Annual Kilometers Driven,24081.744771243553
Public Fast Charging Ratio,1
Daily Range,3273.7125964245583
Daily Battery Capacity,800
Daily Time,7.318181818181818
Charger Cost per km,0
Maintenance Cost per km,0.98
Driver Cost per km,22.724225557504788
Road Tax per km,0.35894409155610507
Truck Financing Cost per km,6.689590784492713
Battery Financing Cost per km,0.0
Total Cost per km,33.44845223487388
Total Cost per month,67124.75747611366
Total Cost per year,805497.0897133639
TCO,4026533.73988972
TCO per km,23.88610589318308
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.21561931608427776
TCO_maintenance_frac,0.031587422395466615
TCO_driver_frac,0.7324486849946545
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.09845721858432621
TCO_electricity_frac,0.0
TCO_residual_frac,-0.07811264205872519
