Category,Value
Type,Regional Distribution (diesel)
Daily Driving Distance,109.54301749478479
Annual Kilometers Driven,24099.463848852654
Public Fast Charging Ratio,1
Daily Range,3273.7125964245583
Daily Battery Capacity,800
Daily Time,7.3
Charger Cost per km,0
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,22.6511014279676
Road Tax per km,0.358680178704952
Truck Financing Cost per km,6.684672277631856
Battery Financing Cost per km,0.0
Total Cost per km,33.37040959847584
Total Cost per month,67017.41497832285
Total Cost per year,804208.9797398741
TCO,4019605.074495665
TCO per km,23.827471845763156
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.21599098296845057
TCO_maintenance_frac,0.03166515193532706
TCO_driver_frac,0.7318883349174469
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.09869949964799406
TCO_electricity_frac,0.0
TCO_residual_frac,-0.07824396946921833
