Category,Value
Type,Regional Distribution (diesel)
Daily Driving Distance,110.94173009811254
Annual Kilometers Driven,24407.18062158476
Public Fast Charging Ratio,1
Daily Range,3273.7125964245583
Daily Battery Capacity,800
Daily Time,7.404545454545454
Charger Cost per km,0
Maintenance Cost per km,0.98
Driver Cost per km,22.685827936649584
Road Tax per km,0.3541580706931624
Truck Financing Cost per km,6.600394383681846
Battery Financing Cost per km,0.0
Total Cost per km,33.32085821320781
Total Cost per month,67772.3504063316
Total Cost per year,813268.2048759792
TCO,4068659.2999820537
TCO per km,23.814182058396195
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.21338686460896839
TCO_maintenance_frac,0.03168282304975505
TCO_driver_frac,0.7334194614837333
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.09875458007697248
TCO_electricity_frac,0.0
TCO_residual_frac,-0.0772437292194292
