Category,Value
Type,Regional Distribution (diesel)
Daily Driving Distance,110.34245784605677
Annual Kilometers Driven,24275.34072613249
Public Fast Charging Ratio,1
Daily Range,3273.7125964245583
Daily Battery Capacity,800
Daily Time,7.390909090909091
Charger Cost per km,0
Maintenance Cost per km,0.98
Driver Cost per km,22.767029564493022
Road Tax per km,0.35608151076102934
Truck Financing Cost per km,6.636241266957581
Battery Financing Cost per km,0.0
Total Cost per km,33.437906724326986
Total Cost per month,67643.0482418062
Total Cost per year,811716.5789016744
TCO,4060198.0002009314
TCO per km,23.89372377041809
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.2138315548015947
TCO_maintenance_frac,0.03157735158740458
TCO_driver_frac,0.7335943848559497
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.09842582812332971
TCO_electricity_frac,0.0
TCO_residual_frac,-0.07742911936827872
