Category,Value
Type,Regional Distribution (diesel)
Daily Driving Distance,110.89511686964198
Annual Kilometers Driven,24396.925711321237
Public Fast Charging Ratio,1
Daily Range,3273.7125964245583
Daily Battery Capacity,800
Daily Time,7.377272727272727
Charger Cost per km,0
Maintenance Cost per km,0.98
Driver Cost per km,22.611771111144826
Road Tax per km,0.35430693613945
Truck Financing Cost per km,6.603168768164114
Battery Financing Cost per km,0.0
Total Cost per km,33.249575772185324
Total Cost per month,67598.95250391266
Total Cost per year,811187.4300469519
TCO,4057437.6920851613
TCO per km,23.758483461020276
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.2139770261608414
TCO_maintenance_frac,0.031757099204951414
TCO_driver_frac,0.73273903915947
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.09898609702559255
TCO_electricity_frac,0.0
TCO_residual_frac,-0.07745926155085549
