Category,Value
Type,Regional Distribution (diesel)
Daily Driving Distance,110.25935714238906
Annual Kilometers Driven,24257.058571325593
Public Fast Charging Ratio,1
Daily Range,3273.7125964245583
Daily Battery Capacity,800
Daily Time,7.3954545454545455
Charger Cost per km,0
Maintenance Cost per km,0.98
Driver Cost per km,22.79820112458832
Road Tax per km,0.35634988366718634
Truck Financing Cost per km,6.641242895239167
Battery Financing Cost per km,0.0
Total Cost per km,33.47407991270387
Total Cost per month,67665.22642197428
Total Cost per year,811982.7170636914
TCO,4061618.545854171
TCO per km,23.92009810794639
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.21375676750134245
TCO_maintenance_frac,0.031542534350231986
TCO_driver_frac,0.7337888184651272
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.09831730365153565
TCO_electricity_frac,0.0
TCO_residual_frac,-0.07740542396823735
