Category,Value
Type,Regional Distribution (diesel)
Daily Driving Distance,110.50044950121003
Annual Kilometers Driven,24310.098890266207
Public Fast Charging Ratio,1
Daily Range,3273.7125964245583
Daily Battery Capacity,800
Daily Time,7.386363636363637
Charger Cost per km,0
Maintenance Cost per km,0.9799999999999998
Driver Cost per km,22.72049581094697
Road Tax per km,0.3555723914994467
Truck Financing Cost per km,6.626752882552851
Battery Financing Cost per km,0.0
Total Cost per km,33.38188458637621
Total Cost per month,67626.4096198549
Total Cost per year,811516.9154382588
TCO,4059148.0958070597
TCO per km,23.853391218955203
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.21388686263556272
TCO_maintenance_frac,0.03163074421180209
TCO_driver_frac,0.7333328483279437
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.09859225162016597
TCO_electricity_frac,0.0
TCO_residual_frac,-0.07744270679547424
