Category,Value
Type,Regional Distribution (diesel)
Daily Driving Distance,109.7377873227421
Annual Kilometers Driven,24142.31321100326
Public Fast Charging Ratio,1
Daily Range,3273.7125964245583
Daily Battery Capacity,800
Daily Time,7.331818181818182
Charger Cost per km,0
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,22.709451874318404
Road Tax per km,0.3580435695805799
Truck Financing Cost per km,6.672807882502071
Battery Financing Cost per km,0.0
Total Cost per km,33.41689564969686
Total Cost per month,67230.09677619948
Total Cost per year,806761.1613143939
TCO,4033391.757614957
TCO per km,23.866761129327504
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.2152526963308611
TCO_maintenance_frac,0.03161302499917708
TCO_driver_frac,0.7325657855310578
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.09853702127029058
TCO_electricity_frac,0.0
TCO_residual_frac,-0.07796852813138645
