Category,Value
Type,Regional Distribution (diesel)
Daily Driving Distance,109.4637988099113
Annual Kilometers Driven,24082.035738180486
Public Fast Charging Ratio,1
Daily Range,3273.7125964245583
Daily Battery Capacity,800
Daily Time,7.3090909090909095
Charger Cost per km,0
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,22.695722485515052
Road Tax per km,0.35893975467761247
Truck Financing Cost per km,6.689509958695382
Battery Financing Cost per km,0.0
Total Cost per km,33.419868337086825
Total Cost per month,67068.2053049176
Total Cost per year,804818.4636590113
TCO,4022876.6466186903
TCO per km,23.864123035559082
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.21581533003628858
TCO_maintenance_frac,0.03161651970644652
TCO_driver_frac,0.732203833893192
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.09854791418688276
TCO_electricity_frac,0.0
TCO_residual_frac,-0.07818359782281001
