Category,Value
Type,Diesel 72t
Daily Driving Distance,505.62613947087783
Annual Kilometers Driven,111237.75068359313
Public Fast Charging Ratio,1
Daily Range,2164.7759697758133
Daily Battery Capacity,800
Daily Time,7.263636363636364
Charger Cost per km,4.619415652990463
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,4.8828765114549615
Road Tax per km,0.07770743247575336
Truck Financing Cost per km,0.3881995179131175
Battery Financing Cost per km,0.0
Total Cost per km,10.87049168235854
Total Cost per month,100767.42029752268
Total Cost per year,1209209.0435702722
TCO,11399392.977765713
TCO per km,6.404858573029747
Battery Replacements,0.0
Battery Replacement Cost,0
Lifespan,16.0
