Category,Value
Type,Diesel 72t
Daily Driving Distance,508.319219736473
Annual Kilometers Driven,111830.22834202406
Public Fast Charging Ratio,1
Daily Range,2164.7759697758133
Daily Battery Capacity,800
Daily Time,7.363636363636363
Charger Cost per km,4.619415652990463
Maintenance Cost per km,0.98
Driver Cost per km,4.923874413596979
Road Tax per km,0.07729573772811228
Truck Financing Cost per km,0.3861428330186385
Battery Financing Cost per km,0.0
Total Cost per km,10.909432899606081
Total Cost per month,101667.03102041146
Total Cost per year,1220004.3722449376
TCO,11501448.92281368
TCO per km,6.427962889222913
Battery Replacements,0.0
Battery Replacement Cost,0
Lifespan,16.0
