Category,Value
Type,Diesel 72t
Daily Driving Distance,507.3782816130724
Annual Kilometers Driven,111623.22195487592
Public Fast Charging Ratio,1
Daily Range,2164.7759697758133
Daily Battery Capacity,800
Daily Time,7.35
Charger Cost per km,4.619415652990463
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,4.923870592287553
Road Tax per km,0.07743908345070319
Truck Financing Cost per km,0.38685893878396616
Battery Financing Cost per km,0.0
Total Cost per km,10.910145184061982
Total Cost per month,101485.46312003926
Total Cost per year,1217825.5574404711
TCO,11480839.805531396
TCO per km,6.428344167809324
Battery Replacements,0.0
Battery Replacement Cost,0
Lifespan,16.0
