Category,Value
Type,Diesel 72t
Daily Driving Distance,507.4843877861631
Annual Kilometers Driven,111646.56531295588
Public Fast Charging Ratio,1
Daily Range,2164.7759697758133
Daily Battery Capacity,800
Daily Time,7.3545454545454545
Charger Cost per km,4.619415652990463
Maintenance Cost per km,0.98
Driver Cost per km,4.925885525080106
Road Tax per km,0.07742289228307249
Truck Financing Cost per km,0.3867780532976178
Battery Financing Cost per km,0.0
Total Cost per km,10.912079231368187
Total Cost per month,101524.6805504248
Total Cost per year,1218296.1666050977
TCO,11485288.48822553
TCO per km,6.42949049531393
Battery Replacements,0.0
Battery Replacement Cost,0
Lifespan,16.0
