Category,Value
Type,Diesel 72t
Daily Driving Distance,507.8270277186046
Annual Kilometers Driven,111721.94609809302
Public Fast Charging Ratio,1
Daily Range,2164.7759697758133
Daily Battery Capacity,800
Daily Time,7.331818181818182
Charger Cost per km,4.619415652990463
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,4.90735006995513
Road Tax per km,0.07737065367989991
Truck Financing Cost per km,0.38651708726229833
Battery Financing Cost per km,0.0
Total Cost per km,10.89328281020789
Total Cost per month,101418.22957944409
Total Cost per year,1217018.754953329
TCO,11473230.924878975
TCO per km,6.418407106651499
Battery Replacements,0.0
Battery Replacement Cost,0
Lifespan,16.0
