Category,Value
Type,Diesel 72t
Daily Driving Distance,506.76891516079166
Annual Kilometers Driven,111489.16133537417
Public Fast Charging Ratio,1
Daily Range,2164.7759697758133
Daily Battery Capacity,800
Daily Time,7.304545454545455
Charger Cost per km,4.619415652990463
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,4.8993040530361505
Road Tax per km,0.07753220040823253
Truck Financing Cost per km,0.3873241189716362
Battery Financing Cost per km,0.0
Total Cost per km,10.886043824998248
Total Cost per month,101139.65802576528
Total Cost per year,1213675.8963091834
TCO,11441622.159740286
TCO per km,6.414088835350086
Battery Replacements,0.0
Battery Replacement Cost,0
Lifespan,16.0
