Category,Value
Type,Diesel 72t
Daily Driving Distance,507.95534955821984
Annual Kilometers Driven,111750.17690280837
Public Fast Charging Ratio,1
Daily Range,2164.7759697758133
Daily Battery Capacity,800
Daily Time,7.3545454545454545
Charger Cost per km,4.619415652990463
Maintenance Cost per km,0.9799999999999998
Driver Cost per km,4.921318383936975
Road Tax per km,0.07735110797648115
Truck Financing Cost per km,0.38641944367271247
Battery Financing Cost per km,0.0
Total Cost per km,10.907153480600149
Total Cost per month,101573.0275802624
Total Cost per year,1218876.3309631487
TCO,11490782.422779102
TCO per km,6.4266019198189355
Battery Replacements,0.0
Battery Replacement Cost,0
Lifespan,16.0
