Category,Value
Type,Diesel 72t
Daily Driving Distance,507.22554631386885
Annual Kilometers Driven,111589.62018905114
Public Fast Charging Ratio,1
Daily Range,2164.7759697758133
Daily Battery Capacity,800
Daily Time,7.331818181818182
Charger Cost per km,4.619415652990463
Maintenance Cost per km,0.98
Driver Cost per km,4.9131693348463745
Road Tax per km,0.07746240183769462
Truck Financing Cost per km,0.38697542939882995
Battery Financing Cost per km,0.0
Total Cost per km,10.899560417235667
Total Cost per month,101356.48393224533
Total Cost per year,1216277.807186944
TCO,11466214.428985503
TCO per km,6.422088368053326
Battery Replacements,0.0
Battery Replacement Cost,0
Lifespan,16.0
