Category,Value
Type,Diesel 72t
Daily Driving Distance,508.1160109733993
Annual Kilometers Driven,111785.52241414784
Public Fast Charging Ratio,1
Daily Range,2164.7759697758133
Daily Battery Capacity,800
Daily Time,7.3954545454545455
Charger Cost per km,4.619415652990463
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,4.947128107977682
Road Tax per km,0.07732665029712286
Truck Financing Cost per km,0.38629726154632293
Battery Financing Cost per km,0.0
Total Cost per km,10.932841022514467
Total Cost per month,101844.4454310505
Total Cost per year,1222133.345172606
TCO,11521554.835653394
TCO per km,6.441774942559109
Battery Replacements,0.0
Battery Replacement Cost,0
Lifespan,16.0
