Category,Value
Type,Long Range Traffic (diesel)
Daily Driving Distance,282.6541761916681
Annual Kilometers Driven,62183.918762166984
Public Fast Charging Ratio,1
Daily Range,2493.129338937421
Daily Battery Capacity,800
Daily Time,8.940909090909091
Charger Cost per km,0
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,10.751707407780312
Road Tax per km,0.1390070000744156
Truck Financing Cost per km,0.824653405195276
Battery Financing Cost per km,0.0
Total Cost per km,16.56738416576403
Total Cost per month,85852.07258879016
Total Cost per year,1030224.8710654819
TCO,5460783.740570902
TCO per km,12.545236428768211
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.05060880372388018
TCO_maintenance_frac,0.06014239113904854
TCO_driver_frac,0.6598299921748259
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.24615564831761244
TCO_electricity_frac,0.0
TCO_residual_frac,-0.016736835355366898
