Category,Value
Type,Long Range Traffic (diesel)
Daily Driving Distance,283.7086667506943
Annual Kilometers Driven,62415.90668515275
Public Fast Charging Ratio,1
Daily Range,2493.129338937421
Daily Battery Capacity,800
Daily Time,8.968181818181819
Charger Cost per km,0
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,10.74441974195538
Road Tax per km,0.13849033778525885
Truck Financing Cost per km,0.8215883270635198
Battery Financing Cost per km,0.0
Total Cost per km,16.557031421807338
Total Cost per month,86118.51068388908
Total Cost per year,1033422.1282066689
TCO,5478065.393595043
TCO per km,12.538162338347233
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.05044914812959948
TCO_maintenance_frac,0.06017632376023899
TCO_driver_frac,0.6597547765385819
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.24629453049722083
TCO_electricity_frac,0.0
TCO_residual_frac,-0.01667477892564135
