Category,Value
Type,Long Range Traffic (diesel)
Daily Driving Distance,284.3414893812754
Annual Kilometers Driven,62555.12766388058
Public Fast Charging Ratio,1
Daily Range,2493.129338937421
Daily Battery Capacity,800
Daily Time,8.927272727272728
Charger Cost per km,0
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,10.671604789729367
Road Tax per km,0.13818211748276965
Truck Financing Cost per km,0.8197598225863212
Battery Financing Cost per km,0.0
Total Cost per km,16.482387965104127
Total Cost per month,85921.49028022478
Total Cost per year,1031057.8833626974
TCO,5465354.211973936
TCO per km,12.481229222647128
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.050566481473356135
TCO_maintenance_frac,0.060450818006112794
TCO_driver_frac,0.6582726928337669
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.24741800277314518
TCO_electricity_frac,0.0
TCO_residual_frac,-0.016707995086381034
