Category,Value
Type,Long Range Traffic (diesel)
Daily Driving Distance,284.2820342835956
Annual Kilometers Driven,62542.047542391025
Public Fast Charging Ratio,1
Daily Range,2493.129338937421
Daily Battery Capacity,800
Daily Time,8.959090909090909
Charger Cost per km,0
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,10.711879868434309
Road Tax per km,0.1382110170624186
Truck Financing Cost per km,0.8199312681736185
Battery Financing Cost per km,0.0
Total Cost per km,16.522834489396367
Total Cost per month,86114.32501424047
Total Cost per year,1033371.9001708857
TCO,5477822.2608201895
TCO per km,12.512318800077932
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.05045138731166668
TCO_maintenance_frac,0.06030061480100065
TCO_driver_frac,0.6591152466745418
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.24680323893297332
TCO_electricity_frac,0.0
TCO_residual_frac,-0.016670487720182404
