Category,Value
Type,Long Range Traffic (diesel)
Daily Driving Distance,285.0392297775096
Annual Kilometers Driven,62708.63055105211
Public Fast Charging Ratio,1
Daily Range,2493.129338937421
Daily Battery Capacity,800
Daily Time,8.977272727272727
Charger Cost per km,0
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,10.705105407356676
Road Tax per km,0.13784386493598802
Truck Financing Cost per km,0.8177531530346431
Battery Financing Cost per km,0.0
Total Cost per km,16.51388191317976
Total Cost per month,86296.90998810758
Total Cost per year,1035562.919857291
TCO,5489666.684146768
TCO per km,12.50606321400675
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.05034253414751042
TCO_maintenance_frac,0.0603307774252876
TCO_driver_frac,0.6590278894341617
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.24692669096399
TCO_electricity_frac,0.0
TCO_residual_frac,-0.016627891970949646
