Category,Value
Type,Long Range Traffic (diesel)
Daily Driving Distance,284.1404082807646
Annual Kilometers Driven,62510.88982176821
Public Fast Charging Ratio,1
Daily Range,2493.129338937421
Daily Battery Capacity,800
Daily Time,8.968181818181819
Charger Cost per km,0
Maintenance Cost per km,0.98
Driver Cost per km,10.7280939675005
Road Tax per km,0.13827990650342487
Truck Financing Cost per km,0.8203399519958534
Battery Financing Cost per km,0.0
Total Cost per km,16.539457272284796
Total Cost per month,86158.01593830314
Total Cost per year,1033896.1912596377
TCO,5480641.010319072
TCO per km,12.524997132375177
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.05042543964926096
TCO_maintenance_frac,0.06023957596609354
TCO_driver_frac,0.6594447260475881
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.24655341424701469
TCO_electricity_frac,0.0
TCO_residual_frac,-0.016663155909957244
