Category,Value
Type,Long Range Traffic (diesel)
Daily Driving Distance,283.5321713894591
Annual Kilometers Driven,62377.077705681004
Public Fast Charging Ratio,1
Daily Range,2493.129338937421
Daily Battery Capacity,800
Daily Time,8.968181818181819
Charger Cost per km,0
Maintenance Cost per km,0.98
Driver Cost per km,10.751108013816474
Road Tax per km,0.13857654635226277
Truck Financing Cost per km,0.822099755900188
Battery Financing Cost per km,0.0
Total Cost per km,16.564231122505102
Total Cost per month,86102.36098861336
Total Cost per year,1033228.3318633604
TCO,5477012.483557966
TCO per km,12.543555799228072
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.050458846558183876
TCO_maintenance_frac,0.060150449227263765
TCO_driver_frac,0.6598816088998943
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.2461886291135411
TCO_electricity_frac,0.0
TCO_residual_frac,-0.01667953379888319
