Category,Value
Type,Long Range Traffic (diesel)
Daily Driving Distance,285.452500937927
Annual Kilometers Driven,62799.55020634395
Public Fast Charging Ratio,1
Daily Range,2493.129338937421
Daily Battery Capacity,800
Daily Time,8.972727272727273
Charger Cost per km,0
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,10.684194358007042
Road Tax per km,0.1376442979543314
Truck Financing Cost per km,0.8165692299883247
Battery Financing Cost per km,0.0
Total Cost per km,16.491786940783804
Total Cost per month,86306.40016500668
Total Cost per year,1035676.8019800801
TCO,5490300.27992353
TCO per km,12.489398552068213
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.05033672448038821
TCO_maintenance_frac,0.060411277059124247
TCO_driver_frac,0.658618189301118
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.24725616638359174
TCO_electricity_frac,0.0
TCO_residual_frac,-0.01662235722422217
