Category,Value
Type,Long Range Traffic (diesel)
Daily Driving Distance,284.28893360329863
Annual Kilometers Driven,62543.56539272569
Public Fast Charging Ratio,1
Daily Range,2493.129338937421
Daily Battery Capacity,800
Daily Time,8.963636363636363
Charger Cost per km,0
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,10.717054516977681
Road Tax per km,0.1382076628622353
Truck Financing Cost per km,0.8199113695167065
Battery Financing Cost per km,0.0
Total Cost per km,16.527989239282828
Total Cost per month,86143.28131644601
Total Cost per year,1033719.375797352
TCO,5479695.239117285
TCO per km,12.51629325371385
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.0504341428574827
TCO_maintenance_frac,0.06028146679984043
TCO_driver_frac,0.6592242510788471
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.24672486844336836
TCO_electricity_frac,0.0
TCO_residual_frac,-0.016664729179538578
