Category,Value
Type,Long Range Traffic (diesel)
Daily Driving Distance,283.6530720356408
Annual Kilometers Driven,62403.675847840976
Public Fast Charging Ratio,1
Daily Range,2493.129338937421
Daily Battery Capacity,800
Daily Time,8.945454545454545
Charger Cost per km,0
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,10.719291626843216
Road Tax per km,0.1385174812630699
Truck Financing Cost per km,0.8217493546476973
Battery Financing Cost per km,0.0
Total Cost per km,16.532064334279355
Total Cost per month,85971.79865100181
Total Cost per year,1031661.5838120217
TCO,5468574.637577245
TCO per km,12.518893119856966
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.05053670303886481
TCO_maintenance_frac,0.06026894782207699
TCO_driver_frac,0.6592249262733068
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.24667362975748855
TCO_electricity_frac,0.0
TCO_residual_frac,-0.016704206891737235
