Category,Value
Type,Long Range Traffic (diesel)
Daily Driving Distance,283.59091209812436
Annual Kilometers Driven,62390.00066158736
Public Fast Charging Ratio,1
Daily Range,2493.129338937421
Daily Battery Capacity,800
Daily Time,8.977272727272727
Charger Cost per km,0
Maintenance Cost per km,0.9799999999999998
Driver Cost per km,10.759777093788548
Road Tax per km,0.13854784273663245
Truck Financing Cost per km,0.8219294728615045
Battery Financing Cost per km,0.0
Total Cost per km,16.57272991943849
Total Cost per month,86164.38588650634
Total Cost per year,1033972.630638076
TCO,5481026.5492508905
TCO per km,12.550148813064713
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.05042189269141207
TCO_maintenance_frac,0.060118850180117596
TCO_driver_frac,0.6600667623193213
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.24605929797473589
TCO_electricity_frac,0.0
TCO_residual_frac,-0.0166668031655868
