Category,Value
Type,Long Range Traffic (diesel)
Daily Driving Distance,284.23464059245396
Annual Kilometers Driven,62531.62093033987
Public Fast Charging Ratio,1
Daily Range,2493.129338937421
Daily Battery Capacity,800
Daily Time,8.963636363636363
Charger Cost per km,0
Maintenance Cost per km,0.98
Driver Cost per km,10.71910163254354
Road Tax per km,0.13823406256539236
Truck Financing Cost per km,0.8200679846878343
Battery Financing Cost per km,0.0
Total Cost per km,16.530192970019815
Total Cost per month,86138.31339222066
Total Cost per year,1033659.760706648
TCO,5479371.346748803
TCO per km,12.517944099383422
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.050437124081595605
TCO_maintenance_frac,0.06027351698015503
TCO_driver_frac,0.6592632186337966
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.24669233077764527
TCO_electricity_frac,0.0
TCO_residual_frac,-0.016666190473192406
