Category,Value
Type,Nomadic
Daily Driving Distance,554.2082515127478
Annual Kilometers Driven,121925.81533280452
Public Fast Charging Ratio,1
Daily Range,329.09646315146625
Daily Battery Capacity,419.20000000000005
Daily Time,7.304545454545455
Charger Cost per km,5.095162627828835
Maintenance Cost per km,1.4
Driver Cost per km,4.479931493663245
Road Tax per km,0.017723892139670412
Truck Financing Cost per km,1.010458971471635
Battery Financing Cost per km,0.5636768996286056
Total Cost per km,12.928438398879738
Total Cost per month,131359.19939694583
Total Cost per year,1576310.39276335
TCO,15777619.378053674
TCO per km,7.611966793080466
Battery Replacements,1.0
Battery Replacement Cost,786000.0
