Category,Value
Type,Nomadic
Daily Driving Distance,507.1284646184442
Annual Kilometers Driven,111568.26221605772
Public Fast Charging Ratio,1
Daily Range,345.42567697195886
Daily Battery Capacity,440.0
Daily Time,7.345454545454546
Charger Cost per km,5.0951626278288344
Maintenance Cost per km,0.98
Driver Cost per km,4.923249579134735
Road Tax per km,0.01936930769626143
Truck Financing Cost per km,0.31205338446513126
Battery Financing Cost per km,1.2541711866131466
Total Cost per km,12.564636778041848
Total Cost per month,116817.89089184128
Total Cost per year,1401814.6907020954
TCO,7183440.354390453
TCO per km,9.198007968660669
Battery Replacements,0.0
Battery Replacement Cost,1100000.0
TCO_financing_frac,0.1310972908524395
TCO_maintenance_frac,0.08202868695064654
TCO_driver_frac,0.4120894882721893
TCO_battery_frac,0.0
TCO_Charging_frac,0.4264790817967398
TCO_diesel_frac,0.0
TCO_electricity_frac,0.0
TCO_residual_frac,-0.05169454787201514
