Category,Value
Type,Nomadic
Daily Driving Distance,507.16905104023687
Annual Kilometers Driven,111577.19122885211
Public Fast Charging Ratio,1
Daily Range,345.42567697195886
Daily Battery Capacity,440.0
Daily Time,7.331818181818182
Charger Cost per km,5.0951626278288344
Maintenance Cost per km,0.98
Driver Cost per km,4.91371662937352
Road Tax per km,0.019367757659068938
Truck Financing Cost per km,0.31202841225861006
Battery Financing Cost per km,1.254070821023654
Total Cost per km,12.554978490484618
Total Cost per month,116737.43632557728
Total Cost per year,1400849.2359069274
TCO,7178269.797389968
TCO per km,9.190651804539089
Battery Replacements,0.0
Battery Replacement Cost,1100000.0
TCO_financing_frac,0.13119172113077873
TCO_maintenance_frac,0.08209434241194782
TCO_driver_frac,0.41162075049701224
TCO_battery_frac,0.0
TCO_Charging_frac,0.42682043409544934
TCO_diesel_frac,0.0
TCO_electricity_frac,0.0
TCO_residual_frac,-0.05172724813518808
