Category,Value
Type,Nomadic
Daily Driving Distance,507.6452790167396
Annual Kilometers Driven,111681.96138368272
Public Fast Charging Ratio,1
Daily Range,345.42567697195886
Daily Battery Capacity,440.0
Daily Time,7.336363636363636
Charger Cost per km,5.0951626278288344
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,4.912150478046251
Road Tax per km,0.019349588538975396
Truck Financing Cost per km,0.31173569475384155
Battery Financing Cost per km,1.2528943625118285
Total Cost per km,12.551943163140756
Total Cost per month,116818.80263633885
Total Cost per year,1401825.6316360661
TCO,7183913.902565121
TCO per km,9.189249561318178
Battery Replacements,0.0
Battery Replacement Cost,1100000.0
TCO_financing_frac,0.13108864920060054
TCO_maintenance_frac,0.0821068696846434
TCO_driver_frac,0.411552346094186
TCO_battery_frac,0.0
TCO_Charging_frac,0.42688556520939525
TCO_diesel_frac,0.0
TCO_electricity_frac,0.0
TCO_residual_frac,-0.05163343018882528
