Category,Value
Type,Nomadic
Daily Driving Distance,505.93763201470296
Annual Kilometers Driven,111306.27904323465
Public Fast Charging Ratio,1
Daily Range,345.42567697195886
Daily Battery Capacity,440.0
Daily Time,7.2727272727272725
Charger Cost per km,5.0951626278288344
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,4.885977724480004
Road Tax per km,0.01941489751140278
Truck Financing Cost per km,0.31278786895652816
Battery Financing Cost per km,1.257123147181378
Total Cost per km,12.531051368446745
Total Cost per month,116232.05836012006
Total Cost per year,1394784.7003214408
TCO,7144598.404782871
TCO per km,9.169805367157483
Battery Replacements,0.0
Battery Replacement Cost,1100000.0
TCO_financing_frac,0.1318100075198413
TCO_maintenance_frac,0.08228097391610213
TCO_driver_frac,0.41022755683938295
TCO_battery_frac,0.0
TCO_Charging_frac,0.42779075844763553
TCO_diesel_frac,0.0
TCO_electricity_frac,0.0
TCO_residual_frac,-0.05210929672296183
