Category,Value
Type,Nomadic
Daily Driving Distance,507.4711764595307
Annual Kilometers Driven,111643.65882109675
Public Fast Charging Ratio,1
Daily Range,345.42567697195886
Daily Battery Capacity,440.0
Daily Time,7.368181818181818
Charger Cost per km,5.0951626278288344
Maintenance Cost per km,0.98
Driver Cost per km,4.935147287522293
Road Tax per km,0.019356226970874288
Truck Financing Cost per km,0.3118426446342439
Battery Financing Cost per km,1.2533242038950334
Total Cost per km,12.575476763880404
Total Cost per month,116997.68644494114
Total Cost per year,1403972.2373392936
TCO,7195342.918880309
TCO per km,9.207026553257114
Battery Replacements,0.0
Battery Replacement Cost,1100000.0
TCO_financing_frac,0.13088042919950532
TCO_maintenance_frac,0.0819483371603727
TCO_driver_frac,0.41268072842242415
TCO_battery_frac,0.0
TCO_Charging_frac,0.4260613315431101
TCO_diesel_frac,0.0
TCO_electricity_frac,0.0
TCO_residual_frac,-0.051570826325412225
