Category,Value
Type,Nomadic
Daily Driving Distance,506.56665851640383
Annual Kilometers Driven,111444.66487360884
Public Fast Charging Ratio,1
Daily Range,345.42567697195886
Daily Battery Capacity,440.0
Daily Time,7.290909090909091
Charger Cost per km,5.0951626278288344
Maintenance Cost per km,0.98
Driver Cost per km,4.892110363634899
Road Tax per km,0.01939078916384938
Truck Financing Cost per km,0.3123994662543835
Battery Financing Cost per km,1.2555621210810923
Total Cost per km,12.535234578799209
Total Cost per month,116415.41806219592
Total Cost per year,1396985.016746351
TCO,7156961.161262754
TCO per km,9.174266208230627
Battery Replacements,0.0
Battery Replacement Cost,1100000.0
TCO_financing_frac,0.13158232219532126
TCO_maintenance_frac,0.08224096610080091
TCO_driver_frac,0.4105427373235454
TCO_battery_frac,0.0
TCO_Charging_frac,0.42758275199320284
TCO_diesel_frac,0.0
TCO_electricity_frac,0.0
TCO_residual_frac,-0.051948777612870436
