Category,Value
Type,Nomadic
Daily Driving Distance,507.10388445893767
Annual Kilometers Driven,111562.85458096629
Public Fast Charging Ratio,1
Daily Range,345.42567697195886
Daily Battery Capacity,440.0
Daily Time,7.336363636363636
Charger Cost per km,5.0951626278288344
Maintenance Cost per km,0.9799999999999998
Driver Cost per km,4.917394791129666
Road Tax per km,0.01937024655846954
Truck Financing Cost per km,0.31206851020602927
Battery Financing Cost per km,1.2542319783537745
Total Cost per km,12.558857907518304
Total Cost per month,116758.50320329027
Total Cost per year,1401102.0384394831
TCO,7179579.946964582
TCO per km,9.19351052812505
Battery Replacements,0.0
Battery Replacement Cost,1100000.0
TCO_financing_frac,0.1311677809032303
TCO_maintenance_frac,0.08206881516289437
TCO_driver_frac,0.411800779792041
TCO_battery_frac,0.0
TCO_Charging_frac,0.42668771421242024
TCO_diesel_frac,0.0
TCO_electricity_frac,0.0
TCO_residual_frac,-0.05172509007058592
