Category,Value
Type,Distribution (diesel)
Daily Driving Distance,52.1334522994417
Annual Kilometers Driven,11469.359505877173
Public Fast Charging Ratio,1
Daily Range,3273.7125964245583
Daily Battery Capacity,800
Daily Time,7.504545454545455
Charger Cost per km,0
Maintenance Cost per km,0.9799999999999998
Driver Cost per km,48.928181186790816
Road Tax per km,0.7536602192625149
Truck Financing Cost per km,14.04585999886624
Battery Financing Cost per km,0.0
Total Cost per km,67.00867707853344
Total Cost per month,64045.55061891095
Total Cost per year,768546.6074269314
TCO,3817762.3778628185
TCO per km,47.55231755788114
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.22741029044120542
TCO_maintenance_frac,0.01586674540756994
TCO_driver_frac,0.7921744838227176
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.049456255127647654
TCO_electricity_frac,0.0
TCO_residual_frac,-0.08490777479914074
