Category,Value
Type,Distribution (diesel)
Daily Driving Distance,52.220407514135665
Annual Kilometers Driven,11488.489653109846
Public Fast Charging Ratio,1
Daily Range,3273.7125964245583
Daily Battery Capacity,800
Daily Time,7.536363636363636
Charger Cost per km,0
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,49.05381098963258
Road Tax per km,0.752405256130438
Truck Financing Cost per km,14.022471426660399
Battery Financing Cost per km,0.0
Total Cost per km,67.11091830916936
Total Cost per month,64250.25755046603
Total Cost per year,771003.0906055924
TCO,3831015.9112479063
TCO per km,47.63794056888782
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.22662355659663277
TCO_maintenance_frac,0.015838226993456134
TCO_driver_frac,0.7927810136203001
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.0493673639323824
TCO_electricity_frac,0.0
TCO_residual_frac,-0.08461016114277133
