Category,Value
Type,Distribution (diesel)
Daily Driving Distance,52.07790038215844
Annual Kilometers Driven,11457.138084074857
Public Fast Charging Ratio,1
Daily Range,3273.7125964245583
Daily Battery Capacity,800
Daily Time,7.513636363636364
Charger Cost per km,0
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,49.03970746245647
Road Tax per km,0.7544641547102369
Truck Financing Cost per km,14.0608428312597
Battery Financing Cost per km,0.0
Total Cost per km,67.13518618659255
Total Cost per month,64098.09153665548
Total Cost per year,769177.0984398657
TCO,3821150.798842397
TCO per km,47.645291655136106
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.22720863344317843
TCO_maintenance_frac,0.0158357833485837
TCO_driver_frac,0.7924307988299836
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.04935974715142649
TCO_electricity_frac,0.0
TCO_residual_frac,-0.08483496277317205
